"[59,59]","[15,16]",Prof-specialty
"[19,19]","[9,9]",Farming-fishing
"[36,36]","[9,9]",Exec-managerial
"[68,68]","[10,10]",Sales
"[62,63]","[7,9]",Sales
"[37,37]","[10,10]",Exec-managerial
"[46,46]","[14,14]",Prof-specialty
"[31,31]","[12,12]",Adm-clerical
"[23,23]","[9,9]",Other-service
"[22,22]","[10,10]",Sales
"[49,49]","[9,9]",Sales
"[36,36]","[9,9]",Adm-clerical
"[38,38]","[10,10]",Exec-managerial
"[46,46]","[14,14]",Exec-managerial
"[24,24]","[11,12]",Adm-clerical
"[26,26]","[13,13]",Adm-clerical
"[47,47]","[4,6]",Machine-op-inspct
"[40,40]","[10,10]",Handlers-cleaners
"[31,31]","[14,14]",Prof-specialty
"[42,42]","[3,4]",Farming-fishing
"[48,48]","[11,11]",Craft-repair
"[56,56]","[10,10]",Tech-support
"[50,50]","[9,9]",Tech-support
"[17,17]","[6,6]",Handlers-cleaners
"[21,21]","[9,9]",Other-service
"[50,50]","[9,9]",Adm-clerical
"[49,49]","[9,9]",Sales
"[34,34]","[9,9]",Sales
"[32,32]","[9,9]",Sales
"[28,28]","[10,10]",Adm-clerical
"[62,62]","[13,13]",Exec-managerial
"[23,23]","[13,13]",Prof-specialty
"[24,25]","[14,16]",Prof-specialty
"[31,31]","[11,11]",Prof-specialty
"[36,36]","[9,9]",Transport-moving
"[58,58]","[12,13]",Priv-house-serv
"[39,39]","[14,14]",Prof-specialty
"[21,21]","[9,9]",Craft-repair
"[39,39]","[9,9]",Handlers-cleaners
"[21,21]","[10,10]",Sales
"[33,33]","[11,11]",Prof-specialty
"[37,37]","[9,9]",Craft-repair
"[29,29]","[9,9]",Other-service
"[43,43]","[9,9]",Machine-op-inspct
"[22,22]","[9,9]",Craft-repair
"[25,25]","[14,14]",Prof-specialty
"[68,69]","[10,10]",Other-service
"[17,17]","[7,7]",Other-service
"[54,54]","[9,9]",Handlers-cleaners
"[28,28]","[7,8]",Machine-op-inspct
"[27,27]","[11,11]",Tech-support
"[35,35]","[11,12]",Craft-repair
"[38,38]","[11,11]",Tech-support
"[33,33]","[9,9]",Tech-support
"[26,26]","[9,9]",Craft-repair
"[56,56]","[10,10]",Sales
"[38,38]","[13,13]",Prof-specialty
"[51,51]","[10,10]",Prof-specialty
"[26,26]","[10,10]",Priv-house-serv
"[33,33]","[13,13]",Exec-managerial
"[44,44]","[2,4]",Handlers-cleaners
"[36,36]","[5,5]",Sales
"[42,42]","[10,10]",Craft-repair
"[44,44]","[12,12]",Prof-specialty
"[44,44]","[13,13]",Transport-moving
"[21,21]","[10,10]",Sales
"[41,41]","[10,10]",Sales
"[41,41]","[15,16]",Exec-managerial
"[62,62]","[11,13]",Prof-specialty
"[27,27]","[7,7]",Craft-repair
"[38,38]","[13,13]",Prof-specialty
"[60,60]","[10,10]",Transport-moving
"[24,24]","[7,8]",Machine-op-inspct
"[22,22]","[9,9]",Handlers-cleaners
"[21,22]","[2,9]",Machine-op-inspct
"[51,51]","[13,13]",Prof-specialty
"[31,31]","[14,14]",Exec-managerial
"[42,42]","[15,15]",Exec-managerial
"[49,49]","[9,9]",Machine-op-inspct
"[37,37]","[13,13]",Tech-support
"[37,37]","[15,16]",Prof-specialty
"[66,66]","[11,13]",Other-service
"[46,46]","[11,11]",Machine-op-inspct
"[52,52]","[9,9]",Craft-repair
"[23,23]","[9,9]",Craft-repair
"[67,67]","[9,9]",Exec-managerial
"[19,19]","[10,10]",Sales
"[37,37]","[13,13]",Prof-specialty
"[42,42]","[9,9]",Exec-managerial
"[39,39]","[10,10]",Other-service
"[54,54]","[9,9]",Sales
"[46,46]","[9,9]",Machine-op-inspct
"[33,33]","[9,9]",Other-service
"[68,69]","[10,10]",Farming-fishing
"[21,21]","[10,10]",Handlers-cleaners
"[27,27]","[9,9]",Handlers-cleaners
"[39,39]","[9,9]",Exec-managerial
"[23,23]","[10,10]",Adm-clerical
"[26,26]","[11,12]",Prof-specialty
"[42,42]","[16,16]",Prof-specialty
"[36,36]","[9,9]",Craft-repair
"[24,24]","[9,9]",Transport-moving
"[35,35]","[5,6]",Other-service
"[42,42]","[9,9]",Handlers-cleaners
"[37,37]","[11,11]",Craft-repair
"[41,41]","[15,16]",Prof-specialty
"[27,27]","[11,11]",Machine-op-inspct
"[42,42]","[15,15]",Prof-specialty
"[18,18]","[9,9]",Adm-clerical
"[41,41]","[13,13]",Tech-support
"[31,31]","[9,9]",Handlers-cleaners
"[26,26]","[10,10]",Craft-repair
"[67,67]","[2,6]",Machine-op-inspct
"[37,37]","[10,10]",Exec-managerial
"[51,51]","[9,9]",Craft-repair
"[26,26]","[10,10]",Craft-repair
"[40,40]","[12,12]",Prof-specialty
"[25,25]","[9,9]",Handlers-cleaners
"[38,38]","[11,11]",Machine-op-inspct
"[43,43]","[9,9]",Transport-moving
"[23,23]","[10,10]",Farming-fishing
"[44,44]","[13,13]",Exec-managerial
"[60,60]","[14,14]",Prof-specialty
"[38,38]","[14,14]",Prof-specialty
"[21,21]","[10,10]",Prof-specialty
"[18,18]","[10,10]",Adm-clerical
"[49,49]","[13,13]",Exec-managerial
"[43,43]","[2,4]",Priv-house-serv
"[36,36]","[9,9]",Transport-moving
"[31,31]","[9,9]",Transport-moving
"[38,38]","[9,9]",Machine-op-inspct
"[43,43]","[10,10]",Farming-fishing
"[58,58]","[9,9]",Other-service
"[55,55]","[9,9]",Adm-clerical
"[39,39]","[12,12]",Exec-managerial
"[38,38]","[13,13]",Prof-specialty
"[54,54]","[9,9]",Craft-repair
"[57,57]","[15,15]",Prof-specialty
"[35,35]","[12,12]",Protective-serv
"[44,44]","[15,15]",Prof-specialty
"[36,36]","[9,9]",Craft-repair
"[58,58]","[9,9]",Craft-repair
"[39,39]","[10,10]",Other-service
"[25,25]","[14,15]",Prof-specialty
"[54,54]","[13,13]",Exec-managerial
"[23,23]","[13,13]",Tech-support
"[37,37]","[10,10]",Sales
"[60,60]","[11,13]",Other-service
"[65,66]","[1,9]",Other-service
"[36,36]","[12,12]",Machine-op-inspct
"[29,29]","[9,9]",Transport-moving
"[29,29]","[13,13]",Adm-clerical
"[25,25]","[13,13]",Prof-specialty
"[23,23]","[10,10]",Adm-clerical
"[38,38]","[9,9]",Other-service
"[33,33]","[10,10]",Handlers-cleaners
"[49,49]","[10,10]",Farming-fishing
"[57,57]","[9,9]",Exec-managerial
"[57,57]","[13,13]",Exec-managerial
"[46,46]","[10,10]",Machine-op-inspct
"[37,37]","[14,14]",Exec-managerial
"[43,43]","[13,13]",Sales
"[26,26]","[9,9]",Other-service
"[40,40]","[11,11]",Prof-specialty
"[39,39]","[9,9]",Craft-repair
"[39,39]","[12,12]",Other-service
"[31,31]","[10,10]",Adm-clerical
"[31,31]","[13,13]",Machine-op-inspct
"[27,27]","[13,13]",Adm-clerical
"[36,36]","[13,13]",Exec-managerial
"[40,40]","[13,13]",Tech-support
"[57,57]","[9,9]",Other-service
"[24,24]","[9,9]",Other-service
"[30,30]","[10,10]",Sales
"[28,28]","[7,8]",Transport-moving
"[22,22]","[13,13]",Exec-managerial
"[31,31]","[4,4]",Handlers-cleaners
"[33,33]","[9,9]",Sales
"[20,20]","[10,10]",Handlers-cleaners
"[25,25]","[7,8]",Farming-fishing
"[49,49]","[10,10]",Farming-fishing
"[21,21]","[9,9]",Other-service
"[45,45]","[13,13]",Exec-managerial
"[36,36]","[9,9]",Exec-managerial
"[41,41]","[3,4]",Priv-house-serv
"[23,23]","[13,13]",Sales
"[47,47]","[13,13]",Exec-managerial
"[41,41]","[9,9]",Exec-managerial
"[30,30]","[9,9]",Handlers-cleaners
"[29,29]","[10,10]",Farming-fishing
"[31,31]","[4,4]",Machine-op-inspct
"[55,55]","[4,5]",Machine-op-inspct
"[19,19]","[9,9]",Other-service
"[31,31]","[8,9]",Tech-support
"[18,18]","[7,7]",Other-service
"[68,68]","[9,9]",Sales
"[36,36]","[10,10]",Exec-managerial
"[44,44]","[15,15]",Prof-specialty
"[58,58]","[9,9]",Adm-clerical
"[20,20]","[9,9]",Sales
"[18,18]","[6,6]",Handlers-cleaners
"[32,32]","[9,9]",Handlers-cleaners
"[49,49]","[9,9]",Other-service
"[34,34]","[9,9]",Machine-op-inspct
"[22,22]","[9,9]",Adm-clerical
"[40,40]","[9,9]",Other-service
"[35,35]","[9,9]",Handlers-cleaners
"[44,44]","[8,9]",Exec-managerial
"[55,55]","[9,9]",Exec-managerial
"[21,21]","[11,11]",Craft-repair
"[54,54]","[10,10]",Craft-repair
"[39,39]","[10,10]",Adm-clerical
"[52,52]","[9,9]",Other-service
"[57,57]","[13,13]",Craft-repair
"[58,58]","[9,9]",Adm-clerical
"[27,27]","[10,10]",Prof-specialty
"[41,41]","[10,10]",Machine-op-inspct
"[18,18]","[7,7]",Prof-specialty
"[58,58]","[9,9]",Craft-repair
"[49,50]","[2,9]",Other-service
"[31,31]","[10,10]",Exec-managerial
"[32,32]","[6,7]",Machine-op-inspct
"[37,37]","[10,10]",Craft-repair
"[26,26]","[13,13]",Exec-managerial
"[33,33]","[11,11]",Tech-support
"[35,35]","[9,9]",Other-service
"[44,44]","[13,13]",Prof-specialty
"[26,26]","[13,13]",Craft-repair
"[48,48]","[9,9]",Adm-clerical
"[40,40]","[13,13]",Tech-support
"[62,62]","[6,9]",Sales
"[37,37]","[15,16]",Sales
"[18,18]","[7,7]",Sales
"[48,48]","[9,9]",Machine-op-inspct
"[45,45]","[14,14]",Prof-specialty
"[35,35]","[10,10]",Sales
"[35,35]","[9,9]",Craft-repair
"[34,34]","[9,9]",Prof-specialty
"[29,29]","[9,9]",Other-service
"[19,19]","[10,10]",Sales
"[53,53]","[10,10]",Protective-serv
"[49,49]","[10,10]",Other-service
"[71,71]","[9,9]",Sales
"[38,38]","[4,5]",Craft-repair
"[39,39]","[14,14]",Exec-managerial
"[23,23]","[13,13]",Adm-clerical
"[29,29]","[13,13]",Sales
"[51,52]","[1,9]",Farming-fishing
"[41,41]","[10,10]",Adm-clerical
"[20,20]","[10,10]",Other-service
"[30,30]","[10,10]",Tech-support
"[56,56]","[6,6]",Adm-clerical
"[26,26]","[9,9]",Sales
"[36,36]","[9,9]",Adm-clerical
"[26,26]","[13,13]",Prof-specialty
"[58,58]","[12,13]",Machine-op-inspct
"[24,24]","[13,13]",Adm-clerical
"[41,41]","[10,10]",Sales
"[27,27]","[10,10]",Sales
"[28,28]","[10,10]",Exec-managerial
"[57,57]","[9,9]",Exec-managerial
"[21,21]","[10,10]",Prof-specialty
"[50,50]","[9,9]",Handlers-cleaners
"[27,27]","[9,9]",Handlers-cleaners
"[58,58]","[13,13]",Prof-specialty
"[27,27]","[13,13]",Exec-managerial
"[36,36]","[9,9]",Sales
"[68,68]","[11,13]",Exec-managerial
"[33,33]","[9,9]",Sales
"[19,19]","[10,10]",Other-service
"[26,26]","[9,9]",Adm-clerical
"[37,37]","[9,9]",Handlers-cleaners
"[53,53]","[9,9]",Machine-op-inspct
"[32,32]","[10,10]",Tech-support
"[18,18]","[7,7]",Exec-managerial
"[53,53]","[9,9]",Craft-repair
"[40,40]","[13,13]",Prof-specialty
"[50,50]","[10,10]",Prof-specialty
"[43,43]","[13,13]",Prof-specialty
"[60,60]","[13,13]",Sales
"[28,28]","[9,9]",Sales
"[34,34]","[9,9]",Sales
"[37,37]","[9,9]",Transport-moving
"[25,25]","[9,9]",Tech-support
"[46,46]","[14,14]",Exec-managerial
"[21,21]","[7,8]",Handlers-cleaners
"[26,26]","[13,13]",Prof-specialty
"[47,47]","[9,9]",Adm-clerical
"[18,18]","[8,8]",Handlers-cleaners
"[22,22]","[13,13]",Sales
"[36,36]","[10,10]",Machine-op-inspct
"[59,59]","[9,9]",Transport-moving
"[33,33]","[9,9]",Other-service
"[33,33]","[6,7]",Craft-repair
"[53,53]","[13,13]",Adm-clerical
"[44,44]","[10,10]",Exec-managerial
"[55,55]","[9,9]",Exec-managerial
"[56,56]","[9,9]",Transport-moving
"[54,54]","[10,10]",Sales
"[51,51]","[9,9]",Prof-specialty
"[31,31]","[10,10]",Adm-clerical
"[43,43]","[14,14]",Exec-managerial
"[44,44]","[9,9]",Other-service
"[22,22]","[10,10]",Exec-managerial
"[43,43]","[9,9]",Other-service
"[26,26]","[12,12]",Adm-clerical
"[30,30]","[13,13]",Sales
"[30,30]","[5,6]",Craft-repair
"[46,46]","[9,9]",Other-service
"[27,27]","[13,13]",Sales
"[26,26]","[9,9]",Craft-repair
"[36,36]","[13,13]",Exec-managerial
"[25,25]","[9,9]",Craft-repair
"[30,30]","[14,15]",Prof-specialty
"[46,46]","[9,9]",Other-service
"[47,47]","[10,10]",Adm-clerical
"[66,66]","[11,13]",Sales
"[43,43]","[6,6]",Handlers-cleaners
"[36,36]","[13,13]",Adm-clerical
"[44,44]","[10,10]",Adm-clerical
"[42,42]","[16,16]",Prof-specialty
"[39,39]","[13,13]",Transport-moving
"[36,36]","[12,12]",Exec-managerial
"[60,60]","[13,13]",Exec-managerial
"[37,37]","[10,10]",Machine-op-inspct
"[26,26]","[13,13]",Transport-moving
"[24,24]","[13,13]",Adm-clerical
"[45,45]","[14,14]",Prof-specialty
"[54,54]","[10,10]",Exec-managerial
"[22,22]","[10,10]",Sales
"[62,63]","[14,16]",Prof-specialty
"[22,22]","[9,9]",Craft-repair
"[27,27]","[10,10]",Other-service
"[33,33]","[5,6]",Craft-repair
"[64,65]","[11,13]",Prof-specialty
"[50,50]","[11,12]",Exec-managerial
"[44,44]","[11,11]",Prof-specialty
"[31,31]","[9,9]",Transport-moving
"[44,44]","[9,9]",Adm-clerical
"[53,53]","[6,7]",Farming-fishing
"[33,33]","[9,9]",Other-service
"[34,34]","[7,9]",Armed-Forces
"[27,27]","[9,9]",Transport-moving
"[79,81]","[9,9]",Exec-managerial
"[31,31]","[12,12]",Other-service
"[40,40]","[9,9]",Craft-repair
"[53,53]","[13,13]",Prof-specialty
"[58,58]","[9,9]",Machine-op-inspct
"[38,38]","[10,10]",Exec-managerial
"[33,33]","[15,16]",Prof-specialty
"[48,48]","[13,13]",Exec-managerial
"[23,23]","[10,10]",Exec-managerial
"[31,31]","[9,9]",Craft-repair
"[52,52]","[14,14]",Sales
"[24,24]","[9,9]",Tech-support
"[45,45]","[3,5]",Farming-fishing
"[36,36]","[9,9]",Adm-clerical
"[51,52]","[1,9]",Other-service
"[54,54]","[9,9]",Craft-repair
"[39,39]","[15,15]",Prof-specialty
"[40,40]","[13,13]",Sales
"[28,28]","[9,9]",Tech-support
"[23,23]","[10,10]",Adm-clerical
"[36,36]","[3,4]",Craft-repair
"[22,22]","[10,10]",Adm-clerical
"[55,55]","[14,14]",Exec-managerial
"[71,71]","[9,9]",Handlers-cleaners
"[47,47]","[16,16]",Prof-specialty
"[17,17]","[6,6]",Sales
"[31,31]","[13,13]",Exec-managerial
"[46,46]","[10,10]",Transport-moving
"[27,27]","[13,13]",Exec-managerial
"[39,39]","[10,10]",Exec-managerial
"[40,40]","[9,9]",Handlers-cleaners
"[30,30]","[9,9]",Sales
"[17,17]","[3,5]",Other-service
"[33,33]","[14,14]",Prof-specialty
"[72,80]","[16,16]",Prof-specialty
"[34,34]","[10,10]",Adm-clerical
"[65,65]","[9,9]",Craft-repair
"[36,36]","[13,13]",Prof-specialty
"[32,32]","[9,9]",Machine-op-inspct
"[26,26]","[10,10]",Adm-clerical
"[22,22]","[9,9]",Handlers-cleaners
"[47,47]","[15,15]",Prof-specialty
"[31,31]","[10,10]",Other-service
"[28,28]","[13,13]",Sales
"[38,38]","[14,14]",Adm-clerical
"[34,34]","[12,12]",Adm-clerical
"[44,44]","[13,13]",Prof-specialty
"[27,27]","[10,10]",Handlers-cleaners
"[50,50]","[13,13]",Protective-serv
"[47,47]","[9,9]",Other-service
"[20,20]","[10,10]",Other-service
"[24,24]","[9,9]",Sales
"[29,29]","[10,10]",Tech-support
"[37,37]","[11,11]",Other-service
"[42,42]","[12,12]",Adm-clerical
"[68,68]","[10,10]",Adm-clerical
"[22,22]","[10,10]",Adm-clerical
"[72,73]","[2,9]",Sales
"[45,45]","[10,10]",Adm-clerical
"[30,30]","[9,9]",Other-service
"[33,33]","[9,9]",Craft-repair
"[43,43]","[9,9]",Other-service
"[56,56]","[10,10]",Exec-managerial
"[25,25]","[11,12]",Farming-fishing
"[41,41]","[9,9]",Priv-house-serv
"[25,25]","[13,13]",Other-service
"[31,31]","[12,12]",Tech-support
"[36,36]","[9,9]",Machine-op-inspct
"[37,37]","[13,13]",Exec-managerial
"[58,58]","[9,9]",Craft-repair
"[26,26]","[13,13]",Adm-clerical
"[55,55]","[10,10]",Tech-support
"[46,46]","[10,10]",Exec-managerial
"[44,44]","[13,13]",Adm-clerical
"[44,44]","[7,8]",Other-service
"[28,28]","[13,13]",Exec-managerial
"[42,42]","[6,7]",Transport-moving
"[41,41]","[9,9]",Craft-repair
"[39,39]","[13,13]",Exec-managerial
"[64,64]","[11,12]",Farming-fishing
"[20,20]","[10,10]",Handlers-cleaners
"[45,45]","[10,10]",Protective-serv
"[31,31]","[9,9]",Adm-clerical
"[36,36]","[14,14]",Exec-managerial
"[32,32]","[4,5]",Other-service
"[33,33]","[11,11]",Farming-fishing
"[51,51]","[9,9]",Exec-managerial
"[36,36]","[9,9]",Machine-op-inspct
"[40,40]","[9,9]",Craft-repair
"[44,44]","[11,11]",Adm-clerical
"[40,40]","[9,9]",Adm-clerical
"[46,46]","[11,11]",Adm-clerical
"[31,32]","[14,15]",Prof-specialty
"[30,30]","[9,9]",Sales
"[26,26]","[9,9]",Handlers-cleaners
"[25,25]","[13,13]",Other-service
"[35,35]","[12,12]",Craft-repair
"[29,29]","[15,16]",Prof-specialty
"[39,39]","[12,12]",Craft-repair
"[44,44]","[10,10]",Other-service
"[37,37]","[9,9]",Machine-op-inspct
"[75,79]","[11,13]",Sales
"[36,36]","[13,13]",Exec-managerial
"[44,44]","[10,10]",Craft-repair
"[23,23]","[9,9]",Machine-op-inspct
"[27,27]","[13,13]",Adm-clerical
"[46,46]","[13,13]",Sales
"[58,58]","[9,9]",Craft-repair
"[36,36]","[12,12]",Exec-managerial
"[36,36]","[9,9]",Craft-repair
"[21,21]","[10,10]",Adm-clerical
"[41,41]","[9,9]",Transport-moving
"[49,49]","[9,9]",Machine-op-inspct
"[34,34]","[13,13]",Sales
"[29,29]","[9,9]",Protective-serv
"[63,63]","[13,13]",Exec-managerial
"[29,29]","[13,13]",Prof-specialty
"[65,65]","[10,10]",Farming-fishing
"[26,26]","[13,13]",Other-service
"[42,42]","[16,16]",Prof-specialty
"[44,44]","[10,10]",Adm-clerical
"[41,41]","[9,9]",Machine-op-inspct
"[22,22]","[12,12]",Adm-clerical
"[18,18]","[7,7]",Handlers-cleaners
"[33,33]","[6,7]",Transport-moving
"[46,46]","[13,13]",Prof-specialty
"[49,49]","[6,7]",Priv-house-serv
"[41,41]","[9,9]",Adm-clerical
"[52,52]","[10,10]",Adm-clerical
"[40,40]","[10,10]",Handlers-cleaners
"[53,53]","[10,10]",Prof-specialty
"[45,45]","[9,9]",Craft-repair
"[30,30]","[6,7]",Craft-repair
"[56,56]","[9,9]",Handlers-cleaners
"[24,24]","[9,9]",Craft-repair
"[71,71]","[3,9]",Farming-fishing
"[20,20]","[9,9]",Sales
"[26,26]","[13,13]",Tech-support
"[34,34]","[9,9]",Sales
"[49,49]","[9,9]",Prof-specialty
"[48,48]","[16,16]",Prof-specialty
"[22,22]","[9,9]",Other-service
"[30,30]","[10,10]",Machine-op-inspct
"[51,51]","[9,9]",Craft-repair
"[46,46]","[10,10]",Sales
"[32,32]","[9,9]",Exec-managerial
"[42,42]","[15,15]",Sales
"[52,52]","[10,10]",Tech-support
"[57,57]","[9,9]",Adm-clerical
"[35,35]","[10,10]",Adm-clerical
"[52,52]","[14,15]",Prof-specialty
"[36,36]","[10,10]",Exec-managerial
"[33,33]","[10,10]",Exec-managerial
"[67,67]","[9,9]",Protective-serv
"[31,31]","[10,10]",Sales
"[31,31]","[9,9]",Prof-specialty
"[28,28]","[10,10]",Machine-op-inspct
"[36,36]","[9,9]",Craft-repair
"[58,58]","[9,9]",Sales
"[56,56]","[9,9]",Machine-op-inspct
"[35,35]","[10,10]",Sales
"[37,37]","[11,11]",Craft-repair
"[44,44]","[13,13]",Exec-managerial
"[26,26]","[9,9]",Farming-fishing
"[51,51]","[9,9]",Transport-moving
"[31,31]","[10,10]",Craft-repair
"[30,30]","[10,10]",Sales
"[20,20]","[10,10]",Adm-clerical
"[21,21]","[10,10]",Adm-clerical
"[37,37]","[13,13]",Prof-specialty
"[53,53]","[11,11]",Prof-specialty
"[54,54]","[9,9]",Adm-clerical
"[30,30]","[13,13]",Sales
"[43,43]","[9,9]",Exec-managerial
"[48,48]","[11,11]",Other-service
"[42,42]","[13,13]",Sales
"[62,62]","[9,9]",Machine-op-inspct
"[31,31]","[9,9]",Craft-repair
"[22,22]","[9,9]",Sales
"[45,45]","[13,13]",Exec-managerial
"[34,34]","[10,10]",Sales
"[64,64]","[9,9]",Exec-managerial
"[42,42]","[13,13]",Farming-fishing
"[60,60]","[9,9]",Sales
"[44,44]","[9,9]",Craft-repair
"[53,53]","[14,16]",Prof-specialty
"[37,37]","[11,11]",Transport-moving
"[23,23]","[9,9]",Other-service
"[28,28]","[13,13]",Prof-specialty
"[55,55]","[3,4]",Craft-repair
"[58,58]","[14,14]",Adm-clerical
"[72,74]","[10,10]",Exec-managerial
"[27,27]","[9,9]",Adm-clerical
"[37,37]","[9,9]",Adm-clerical
"[44,44]","[4,6]",Other-service
"[23,23]","[12,12]",Adm-clerical
"[41,41]","[13,13]",Exec-managerial
"[45,45]","[10,10]",Tech-support
"[29,29]","[9,9]",Machine-op-inspct
"[33,33]","[13,13]",Sales
"[61,61]","[14,15]",Exec-managerial
"[29,29]","[12,12]",Sales
"[22,22]","[10,10]",Sales
"[28,28]","[4,5]",Craft-repair
"[30,30]","[13,13]",Prof-specialty
"[20,20]","[10,10]",Handlers-cleaners
"[45,45]","[9,9]",Craft-repair
"[42,42]","[12,12]",Exec-managerial
"[34,34]","[9,9]",Craft-repair
"[31,31]","[13,13]",Prof-specialty
"[23,23]","[13,13]",Exec-managerial
"[50,50]","[9,9]",Craft-repair
"[40,40]","[6,6]",Exec-managerial
"[57,57]","[9,9]",Adm-clerical
"[35,35]","[10,10]",Adm-clerical
"[24,24]","[13,13]",Exec-managerial
"[27,27]","[10,10]",Adm-clerical
"[27,27]","[10,10]",Protective-serv
"[45,45]","[9,9]",Sales
"[72,80]","[16,16]",Prof-specialty
"[23,23]","[10,10]",Other-service
"[46,46]","[10,10]",Exec-managerial
"[38,38]","[13,13]",Sales
"[50,50]","[9,9]",Sales
"[55,55]","[10,10]",Sales
"[72,73]","[2,9]",Exec-managerial
"[65,65]","[10,10]",Adm-clerical
"[37,37]","[6,7]",Craft-repair
"[39,39]","[9,9]",Adm-clerical
"[38,38]","[11,11]",Craft-repair
"[46,46]","[10,10]",Exec-managerial
"[50,50]","[9,9]",Sales
"[54,54]","[12,13]",Exec-managerial
"[40,40]","[14,14]",Sales
"[30,30]","[1,4]",Craft-repair
"[50,50]","[9,9]",Farming-fishing
"[28,28]","[10,10]",Craft-repair
"[34,34]","[11,11]",Craft-repair
"[55,55]","[9,9]",Handlers-cleaners
"[20,20]","[9,9]",Handlers-cleaners
"[21,21]","[10,10]",Adm-clerical
"[39,39]","[10,10]",Other-service
"[43,43]","[9,9]",Craft-repair
"[33,33]","[9,9]",Other-service
"[26,26]","[10,10]",Adm-clerical
"[45,45]","[16,16]",Prof-specialty
"[31,31]","[10,10]",Other-service
"[32,32]","[2,4]",Craft-repair
"[60,60]","[9,9]",Sales
"[41,41]","[9,9]",Machine-op-inspct
"[21,21]","[10,10]",Other-service
"[27,27]","[10,10]",Adm-clerical
"[33,33]","[1,3]",Handlers-cleaners
"[43,43]","[9,9]",Craft-repair
"[27,27]","[7,7]",Craft-repair
"[18,18]","[6,6]",Farming-fishing
"[48,48]","[10,10]",Exec-managerial
"[37,37]","[4,5]",Exec-managerial
"[58,58]","[9,9]",Machine-op-inspct
"[57,57]","[8,9]",Transport-moving
"[42,42]","[13,13]",Adm-clerical
"[24,24]","[9,9]",Adm-clerical
"[26,26]","[13,13]",Other-service
"[43,43]","[9,9]",Craft-repair
"[34,34]","[7,7]",Craft-repair
"[38,38]","[13,13]",Exec-managerial
"[51,51]","[7,8]",Farming-fishing
"[49,49]","[15,16]",Prof-specialty
"[26,26]","[13,13]",Adm-clerical
"[28,28]","[9,9]",Transport-moving
"[22,22]","[10,10]",Sales
"[26,26]","[9,9]",Craft-repair
"[45,45]","[3,5]",Other-service
"[39,39]","[10,10]",Exec-managerial
"[23,23]","[9,9]",Sales
"[42,42]","[13,13]",Prof-specialty
"[39,39]","[9,9]",Craft-repair
"[43,43]","[11,11]",Craft-repair
"[33,33]","[10,10]",Farming-fishing
"[68,68]","[11,13]",Exec-managerial
"[32,32]","[13,13]",Adm-clerical
"[25,25]","[10,10]",Adm-clerical
"[53,53]","[2,4]",Other-service
"[38,38]","[11,11]",Exec-managerial
"[20,20]","[9,9]",Machine-op-inspct
"[26,26]","[9,9]",Craft-repair
"[23,23]","[9,9]",Transport-moving
"[43,43]","[9,9]",Tech-support
"[29,29]","[10,10]",Protective-serv
"[34,34]","[5,6]",Other-service
"[24,24]","[10,10]",Sales
"[44,44]","[14,14]",Prof-specialty
"[19,19]","[10,10]",Adm-clerical
"[47,47]","[13,13]",Adm-clerical
"[40,40]","[10,10]",Other-service
"[45,45]","[9,9]",Sales
"[43,43]","[9,9]",Handlers-cleaners
"[50,51]","[14,16]",Prof-specialty
"[29,29]","[13,13]",Prof-specialty
"[47,47]","[13,13]",Exec-managerial
"[24,24]","[9,9]",Sales
"[21,21]","[9,9]",Adm-clerical
"[30,30]","[9,9]",Exec-managerial
"[73,75]","[14,15]",Prof-specialty
"[70,70]","[10,10]",Farming-fishing
"[27,27]","[11,11]",Craft-repair
"[32,32]","[13,13]",Adm-clerical
"[30,30]","[7,8]",Handlers-cleaners
"[29,29]","[11,11]",Protective-serv
"[18,18]","[7,7]",Handlers-cleaners
"[31,31]","[9,9]",Craft-repair
"[39,39]","[10,10]",Protective-serv
"[21,21]","[10,10]",Other-service
"[31,31]","[9,9]",Transport-moving
"[33,33]","[10,10]",Protective-serv
"[39,39]","[15,15]",Prof-specialty
"[29,29]","[9,9]",Craft-repair
"[34,34]","[10,10]",Tech-support
"[52,52]","[13,13]",Exec-managerial
"[35,35]","[9,9]",Sales
"[33,33]","[6,7]",Craft-repair
"[43,43]","[13,13]",Exec-managerial
"[51,51]","[13,13]",Exec-managerial
"[36,36]","[9,9]",Other-service
"[17,17]","[7,7]",Prof-specialty
"[32,32]","[9,9]",Craft-repair
"[39,39]","[9,9]",Machine-op-inspct
"[19,19]","[10,10]",Farming-fishing
"[54,54]","[6,7]",Adm-clerical
"[45,45]","[13,13]",Prof-specialty
"[47,47]","[13,13]",Prof-specialty
"[49,49]","[9,9]",Farming-fishing
"[32,32]","[9,9]",Adm-clerical
"[28,28]","[9,9]",Craft-repair
"[39,39]","[13,13]",Sales
"[27,27]","[9,9]",Sales
"[42,42]","[14,14]",Prof-specialty
"[24,24]","[13,13]",Prof-specialty
"[45,45]","[13,13]",Craft-repair
"[19,19]","[9,9]",Other-service
"[46,46]","[5,7]",Transport-moving
"[50,50]","[9,9]",Transport-moving
"[32,32]","[9,9]",Adm-clerical
"[47,47]","[15,15]",Prof-specialty
"[43,43]","[9,9]",Farming-fishing
"[29,29]","[13,13]",Craft-repair
"[79,90]","[11,13]",Prof-specialty
"[41,41]","[15,15]",Exec-managerial
"[24,24]","[1,4]",Farming-fishing
